Order_ID,Date,Customer_Segment,Drone_Model,Delivery_Time_Min,Order_Value_USD,Distance_KM,Weather_Condition,Traffic_Density,Customer_Rating,Kitchen_ID,Promo_Code_Used,Refund_Issued,Late_Delivery
NN-3441,2025-01-15,Individual,Swft-X,38,103.81,9.33,High Winds,Medium,5.0,KITCH-5,Yes,Yes,True
NN-3442,2025-04-18,Individual,Swift-X,12,242.08,12.51,High Winds,Medium,,KITCH-3,Yes,No,False
NN-3443,2025-02-08,Corporate,Eco-Glide,999,131.44,11.17,Rainy,High,,KITCH-2,No,Yes,True
NN-3444,2025-09-23,Individual,Heavy-Lift,19,81.49,15.44,Clear,Medium,2.0,KITCH-1,Yes,Yes,False
NN-3445,2025-06-12,VIP,Swft-X,27,263.76,1.4,Stormy,Medium,,KITCH-1,Yes,Yes,False
NN-3446,2025-10-26,Corporate,Eco-Glide,27,123.76,6.28,Stormy,High,3.0,KITCH-3,No,No,False
NN-3447,2025-05-20,,Eco-Glide,22,213.01,5.22,Stormy,Low,1.0,KITCH-3,No,Yes,False
NN-3448,2025-03-07,,Swft-X,17,189.44,4.95,Clear,Low,,KITCH-3,No,Yes,False
NN-3449,2025-01-01,Corporate,Swift-X,18,165.3,4.38,High Winds,High,4.0,KITCH-2,No,No,False
NN-3450,2025-12-27,,Swft-X,15,171.43,11.34,Rainy,High,5.0,KITCH-3,Yes,Yes,False
NN-3451,2025-01-03,Individual,Eco-Glide,16,231.72,2.41,High Winds,Medium,4.0,KITCH-4,No,No,False
NN-3452,2025-08-28,Individual,Eco-Glide,24,67.38,11.81,Stormy,Medium,3.0,KITCH-4,No,Yes,False
NN-3453,2025-04-29,Corporate,Swift-X,17,215.39,11.12,Clear,Low,1.0,KITCH-4,No,No,False
NN-3454,2025-08-12,Corporate,Swift-X,31,273.43,4.79,High Winds,High,,KITCH-2,No,Yes,False
NN-3455,2025-09-30,VIP,Heavy-Lift,39,59.74,4.82,Clear,Medium,5.0,KITCH-4,Yes,No,True
NN-3456,2025-12-02,Individual,Swft-X,19,80.87,10.19,Clear,Low,4.0,KITCH-5,Yes,Yes,False
NN-3457,2025-01-16,VIP,Swift-X,27,227.74,12.1,Stormy,Medium,,KITCH-5,No,Yes,False
NN-3458,2025-05-30,VIP,Swift-X,29,156.51,13.73,Clear,Medium,3.0,KITCH-4,No,Yes,False
NN-3459,2025-01-23,VIP,Swift-X,29,147.9,13.39,Stormy,Medium,4.0,KITCH-5,No,No,False
NN-3460,2025-08-10,Individual,Eco-Glide,25,79.93,15.0,Stormy,Medium,5.0,KITCH-2,Yes,Yes,False
NN-3461,2025-02-24,,Swft-X,32,174.23,9.51,Rainy,High,4.0,KITCH-4,No,Yes,False
NN-3462,2025-01-11,,Heavy-Lift,29,77.27,14.19,High Winds,Medium,3.0,KITCH-2,Yes,Yes,False
NN-3463,2025-07-18,Corporate,Swift-X,12,166.54,12.76,Clear,High,4.0,KITCH-2,No,Yes,False
NN-3464,2025-11-15,VIP,Eco-Glide,33,239.72,13.99,Rainy,High,1.0,KITCH-3,Yes,Yes,False
NN-3465,2025-08-27,,Swft-X,33,110.86,1.37,Rainy,High,5.0,KITCH-3,No,Yes,False
NN-3466,2025-05-31,,Swft-X,17,167.6,15.01,Stormy,High,5.0,KITCH-4,Yes,No,False
NN-3467,2025-12-01,Corporate,Swft-X,25,297.96,7.97,Clear,Low,,KITCH-5,No,No,False
NN-3468,2025-01-06,,Swift-X,31,220.1,12.61,Rainy,High,3.0,KITCH-2,Yes,No,False
NN-3469,2025-08-20,Individual,Swft-X,22,259.55,3.02,Rainy,Medium,2.0,KITCH-4,Yes,Yes,False
NN-3470,2025-01-19,VIP,Eco-Glide,35,150.79,6.86,High Winds,Low,3.0,KITCH-5,No,No,False
NN-3471,2025-05-11,,Swft-X,48,240.8,5.08,Rainy,High,2.0,KITCH-1,Yes,Yes,True
NN-3472,2025-08-18,Corporate,Eco-Glide,17,55.33,5.37,Clear,Low,3.0,KITCH-5,Yes,Yes,False
NN-3473,2025-10-30,VIP,Heavy-Lift,11,76.34,2.96,High Winds,Medium,5.0,KITCH-5,Yes,Yes,False
NN-3474,2025-11-05,Corporate,Swift-X,28,96.78,12.72,Stormy,Low,1.0,KITCH-4,No,No,False
NN-3475,2025-11-16,VIP,Swft-X,32,147.5,1.33,Rainy,Medium,4.0,KITCH-5,Yes,Yes,False
NN-3476,2025-02-02,VIP,Swft-X,22,260.66,5.67,Clear,High,2.0,KITCH-4,No,Yes,False
NN-3477,2025-06-24,,Swft-X,39,133.3,3.69,Clear,Low,1.0,KITCH-2,No,Yes,True
NN-3478,2025-07-27,VIP,Swft-X,11,211.93,9.62,Stormy,High,3.0,KITCH-5,No,Yes,False
NN-3479,2025-04-18,Individual,Eco-Glide,31,225.88,4.84,Stormy,High,4.0,KITCH-4,No,No,False
NN-3480,2025-06-17,Corporate,Swift-X,18,194.48,4.9,High Winds,High,3.0,KITCH-5,Yes,Yes,False
NN-3481,2025-07-17,,Eco-Glide,42,136.1,8.18,Clear,High,5.0,KITCH-5,No,Yes,True
NN-3482,2025-01-17,VIP,Swift-X,44,192.15,10.53,Stormy,High,3.0,KITCH-5,No,Yes,True
NN-3483,2025-07-30,VIP,Heavy-Lift,17,132.28,2.93,Stormy,High,4.0,KITCH-2,Yes,No,False
NN-3484,2025-03-20,VIP,Swift-X,19,66.39,3.71,Stormy,Medium,,KITCH-1,Yes,Yes,False
NN-3485,2025-10-05,Corporate,Heavy-Lift,33,298.17,4.73,Clear,Low,1.0,KITCH-5,Yes,No,False
NN-3486,2025-02-27,Individual,Swft-X,21,77.43,15.12,Clear,Medium,5.0,KITCH-2,No,No,False
NN-3487,2025-09-27,VIP,Swift-X,24,63.45,6.88,High Winds,Medium,,KITCH-2,No,No,False
NN-3488,2025-03-07,,Eco-Glide,25,269.03,9.77,Rainy,Low,1.0,KITCH-5,No,Yes,False
NN-3489,2025-05-26,VIP,Swft-X,5,121.97,4.65,Rainy,High,1.0,KITCH-3,No,Yes,False
NN-3490,2025-01-20,Individual,Heavy-Lift,24,210.83,8.21,Clear,Low,,KITCH-5,Yes,Yes,False
NN-3491,2025-10-25,VIP,Eco-Glide,18,128.9,2.26,High Winds,Medium,2.0,KITCH-3,Yes,No,False
NN-3492,2025-01-13,,Eco-Glide,20,144.82,1.7,Clear,High,1.0,KITCH-3,No,Yes,False
NN-3493,2025-12-27,Corporate,Eco-Glide,39,111.84,7.9,Clear,Medium,1.0,KITCH-4,No,No,True
NN-3494,2025-08-29,Corporate,Swft-X,12,132.48,6.9,Stormy,Low,4.0,KITCH-3,Yes,Yes,False
NN-3495,2025-06-23,,Swift-X,33,149.73,3.16,High Winds,Medium,1.0,KITCH-4,No,Yes,False
NN-3496,2025-06-03,Corporate,Eco-Glide,22,228.71,11.03,Rainy,Medium,5.0,KITCH-3,No,Yes,False
NN-3497,2025-07-01,Corporate,Swft-X,22,175.44,15.4,Clear,Medium,,KITCH-2,Yes,No,False
NN-3498,2025-03-09,Individual,Swift-X,32,285.61,6.86,Clear,Low,5.0,KITCH-3,Yes,No,False
NN-3499,2025-06-01,VIP,Eco-Glide,28,55.68,10.13,Clear,High,1.0,KITCH-2,Yes,No,False
NN-3500,2025-11-25,VIP,Eco-Glide,30,173.28,14.97,High Winds,Low,3.0,KITCH-4,Yes,No,False
NN-3501,2025-03-07,Corporate,Heavy-Lift,34,193.98,13.09,Clear,Low,3.0,KITCH-3,Yes,Yes,False
NN-3502,2025-06-12,,Heavy-Lift,21,279.65,7.83,Clear,Medium,4.0,KITCH-4,No,Yes,False
NN-3503,2025-02-16,,Swft-X,18,57.54,11.75,High Winds,Low,5.0,KITCH-5,No,Yes,False
NN-3504,2025-04-21,,Swft-X,14,191.24,3.03,Clear,Low,2.0,KITCH-3,Yes,No,False
NN-3505,2025-11-02,VIP,Swift-X,16,262.68,8.52,Clear,High,,KITCH-3,No,No,False
NN-3506,2025-09-26,Corporate,Heavy-Lift,54,106.69,5.19,Clear,Low,4.0,KITCH-5,No,Yes,True
NN-3507,2025-06-03,Individual,Swift-X,37,268.45,3.5,Stormy,Medium,4.0,KITCH-2,No,No,True
NN-3508,2025-07-09,,Heavy-Lift,11,49.86,7.3,Rainy,High,,KITCH-2,Yes,Yes,False
NN-3509,2025-09-29,Individual,Eco-Glide,11,231.78,3.07,Clear,Low,3.0,KITCH-1,No,No,False
NN-3510,2025-02-27,VIP,Swift-X,29,282.94,11.2,Clear,High,2.0,KITCH-4,No,Yes,False
NN-3511,2025-05-08,,Eco-Glide,30,212.59,7.72,Clear,Medium,2.0,KITCH-5,Yes,Yes,False
NN-3512,2025-08-01,,Eco-Glide,30,156.95,8.8,Clear,Low,4.0,KITCH-5,No,No,False
NN-3513,2025-11-11,,Heavy-Lift,22,56.44,3.29,Clear,Low,,KITCH-3,Yes,Yes,False
NN-3514,2025-03-06,VIP,Eco-Glide,23,279.63,3.2,Clear,Low,3.0,KITCH-2,No,No,False
NN-3515,2025-11-06,Corporate,Eco-Glide,28,164.93,9.54,Clear,Medium,5.0,KITCH-1,No,No,False
NN-3516,2025-01-07,VIP,Heavy-Lift,25,52.39,15.29,Clear,High,5.0,KITCH-2,No,No,False
NN-3517,2025-11-29,Corporate,Heavy-Lift,2,220.9,2.58,Stormy,Low,3.0,KITCH-3,No,Yes,False
NN-3518,2025-11-23,,Swft-X,22,167.87,5.29,Clear,Medium,,KITCH-3,Yes,No,False
NN-3519,2025-12-18,Individual,Eco-Glide,16,76.71,13.63,High Winds,Low,2.0,KITCH-5,Yes,Yes,False
NN-3520,2025-11-17,,Heavy-Lift,26,99.64,2.23,High Winds,High,5.0,KITCH-1,Yes,No,False
NN-3521,2025-10-16,Corporate,Heavy-Lift,54,61.45,13.73,Rainy,Low,1.0,KITCH-4,Yes,Yes,True
NN-3522,2025-04-07,,Heavy-Lift,28,191.44,8.7,High Winds,Medium,3.0,KITCH-3,Yes,No,False
NN-3523,2025-08-03,Corporate,Swft-X,21,203.62,7.04,Rainy,Medium,4.0,KITCH-1,Yes,Yes,False
NN-3524,2025-06-29,Individual,Eco-Glide,34,173.96,5.63,Clear,Low,5.0,KITCH-2,Yes,Yes,False
NN-3525,2025-08-16,VIP,Eco-Glide,29,253.36,5.45,Clear,Low,3.0,KITCH-2,Yes,Yes,False
NN-3526,2025-07-24,VIP,Heavy-Lift,29,264.56,5.57,Rainy,Low,1.0,KITCH-1,No,Yes,False
NN-3527,2025-12-18,VIP,Eco-Glide,31,201.98,13.85,Clear,High,4.0,KITCH-3,Yes,Yes,False
NN-3528,2025-08-18,Individual,Heavy-Lift,45,48.25,11.55,Clear,Low,2.0,KITCH-4,Yes,Yes,True
NN-3529,2025-12-27,,Eco-Glide,13,222.28,10.78,Clear,High,,KITCH-4,No,Yes,False
NN-3530,2025-11-05,,Eco-Glide,29,151.59,12.62,Rainy,High,1.0,KITCH-1,No,No,False
NN-3531,2025-06-14,Corporate,Swft-X,999,189.22,4.88,Rainy,High,,KITCH-1,No,No,True
NN-3532,2025-05-05,,Swft-X,30,210.52,10.04,Rainy,High,4.0,KITCH-3,No,Yes,False
NN-3533,2025-10-22,VIP,Swft-X,15,134.31,7.78,Rainy,Low,5.0,KITCH-3,Yes,Yes,False
NN-3534,2025-10-16,Individual,Heavy-Lift,20,278.86,12.39,Clear,Medium,2.0,KITCH-2,Yes,Yes,False
NN-3535,2025-07-06,VIP,Heavy-Lift,22,79.16,5.62,Clear,Medium,3.0,KITCH-1,No,No,False
NN-3536,2025-03-16,Corporate,Swft-X,34,216.24,10.4,Rainy,Low,4.0,KITCH-3,No,Yes,False
NN-3537,2025-06-01,Corporate,Swft-X,34,46.11,13.82,High Winds,High,5.0,KITCH-2,No,No,False
NN-3538,2025-06-17,Corporate,Eco-Glide,12,280.79,6.95,Clear,High,4.0,KITCH-1,No,No,False
NN-3539,2025-02-15,Individual,Swift-X,25,73.69,2.15,Stormy,Medium,2.0,KITCH-5,No,Yes,False
NN-3540,2025-07-14,,Swft-X,17,69.2,8.58,Rainy,High,,KITCH-5,No,No,False
NN-3541,2025-09-18,VIP,Heavy-Lift,12,129.92,6.15,Clear,Low,3.0,KITCH-2,Yes,Yes,False
NN-3542,2025-01-26,Individual,Heavy-Lift,22,140.26,10.81,High Winds,High,5.0,KITCH-5,Yes,Yes,False
NN-3543,2025-03-08,,Heavy-Lift,21,99.65,14.8,Clear,Medium,5.0,KITCH-2,No,Yes,False
NN-3544,2025-04-16,Individual,Eco-Glide,49,194.21,8.14,Rainy,Low,4.0,KITCH-3,No,Yes,True
NN-3545,2025-11-19,Corporate,Swft-X,29,157.94,7.87,Rainy,Medium,,KITCH-1,No,No,False
NN-3546,2025-04-29,Individual,Swift-X,11,53.71,10.56,Clear,Medium,1.0,KITCH-2,Yes,No,False
NN-3547,2025-10-11,,Swift-X,19,126.51,2.68,Rainy,Medium,,KITCH-5,Yes,Yes,False
NN-3548,2025-01-28,,Swift-X,35,251.66,4.83,Rainy,High,3.0,KITCH-3,No,Yes,False
NN-3549,2025-03-15,VIP,Swft-X,45,220.87,14.34,Rainy,Medium,1.0,KITCH-4,No,Yes,True
NN-3550,2025-01-28,,Eco-Glide,9,229.84,10.78,Rainy,High,1.0,KITCH-2,Yes,No,False
NN-3551,2025-03-25,,Swft-X,6,223.02,1.39,High Winds,High,4.0,KITCH-3,Yes,No,False
NN-3552,2025-10-13,VIP,Swift-X,43,124.3,4.13,High Winds,High,4.0,KITCH-3,No,No,True
NN-3553,2025-02-24,,Swft-X,28,70.41,10.96,High Winds,Medium,3.0,KITCH-1,No,No,False
NN-3554,2025-06-16,VIP,Swift-X,16,114.48,12.13,High Winds,Medium,2.0,KITCH-4,No,No,False
NN-3555,2025-05-04,,Eco-Glide,30,257.11,13.21,High Winds,Medium,2.0,KITCH-2,Yes,No,False
NN-3556,2025-07-20,VIP,Swift-X,-1,-295.02,5.38,Clear,Medium,5.0,KITCH-5,Yes,No,False
NN-3557,2025-04-14,VIP,Swft-X,25,170.93,14.51,Clear,High,3.0,KITCH-4,Yes,No,False
NN-3558,2025-10-30,VIP,Swift-X,28,47.47,9.11,Clear,High,4.0,KITCH-3,No,No,False
NN-3559,2025-12-15,Corporate,Eco-Glide,34,80.71,11.16,Clear,Medium,2.0,KITCH-4,No,Yes,False
NN-3560,2025-03-16,,Swift-X,14,127.13,9.73,Clear,Medium,5.0,KITCH-1,Yes,No,False
NN-3561,2025-01-21,Individual,Swft-X,25,192.54,2.96,Stormy,Low,2.0,KITCH-2,No,Yes,False
NN-3562,2025-03-22,Individual,Eco-Glide,15,64.15,14.97,Clear,Low,,KITCH-2,Yes,Yes,False
NN-3563,2025-01-31,VIP,Swft-X,27,285.56,2.96,High Winds,Medium,,KITCH-3,Yes,Yes,False
NN-3564,2025-01-02,Corporate,Heavy-Lift,16,138.1,4.84,Clear,High,1.0,KITCH-3,No,No,False
NN-3565,2025-04-08,VIP,Eco-Glide,20,277.71,12.83,Stormy,Low,5.0,KITCH-2,Yes,Yes,False
NN-3566,2025-08-21,Individual,Eco-Glide,15,244.03,10.05,Clear,Low,2.0,KITCH-4,Yes,No,False
NN-3567,2025-11-28,Individual,Swft-X,31,237.64,13.19,Clear,Medium,5.0,KITCH-3,No,Yes,False
NN-3568,2025-03-07,Individual,Swft-X,33,199.71,8.58,Stormy,Low,,KITCH-2,Yes,Yes,False
NN-3569,2025-02-06,Corporate,Heavy-Lift,22,204.83,6.59,Clear,High,2.0,KITCH-3,No,No,False
NN-3570,2025-02-02,,Swift-X,25,207.69,14.38,High Winds,High,1.0,KITCH-1,No,No,False
NN-3571,2025-04-05,Individual,Swft-X,10,205.32,1.72,Clear,Medium,2.0,KITCH-2,No,No,False
NN-3572,2025-03-07,Corporate,Eco-Glide,22,186.2,13.44,Clear,Low,5.0,KITCH-4,No,Yes,False
NN-3573,2025-05-20,Corporate,Swift-X,24,296.54,4.5,Clear,High,2.0,KITCH-2,No,Yes,False
NN-3574,2025-12-10,VIP,Heavy-Lift,51,231.73,13.34,High Winds,Medium,4.0,KITCH-3,No,No,True
NN-3575,2025-07-29,,Swift-X,13,243.12,3.19,Stormy,Medium,2.0,KITCH-5,No,No,False
NN-3576,2025-07-31,Corporate,Swift-X,39,267.48,9.5,Clear,Low,3.0,KITCH-1,Yes,Yes,True
NN-3577,2025-04-25,Corporate,Swift-X,34,99.99,13.9,Clear,Low,1.0,KITCH-2,No,Yes,False
NN-3578,2025-10-23,Individual,Swift-X,27,66.37,7.97,High Winds,High,,KITCH-2,No,Yes,False
NN-3579,2025-02-19,Individual,Swft-X,42,168.14,11.88,Clear,Low,3.0,KITCH-4,No,No,True
NN-3580,2025-02-10,Corporate,Swft-X,28,176.09,12.71,Rainy,Medium,5.0,KITCH-2,Yes,Yes,False
NN-3581,2025-04-19,Individual,Swift-X,28,256.44,11.73,High Winds,Low,,KITCH-3,Yes,No,False
NN-3582,2025-07-23,Corporate,Heavy-Lift,24,158.16,14.43,Clear,Medium,5.0,KITCH-5,Yes,Yes,False
NN-3583,2025-01-04,Corporate,Heavy-Lift,37,190.57,7.59,Stormy,Medium,2.0,KITCH-3,No,Yes,True
NN-3584,2025-04-17,Corporate,Eco-Glide,35,179.4,3.68,Stormy,Medium,5.0,KITCH-3,Yes,No,False
NN-3585,2025-02-28,Corporate,Swift-X,18,54.74,1.88,Stormy,Low,1.0,KITCH-5,Yes,Yes,False
NN-3586,2025-05-25,Individual,Eco-Glide,11,201.88,4.72,Stormy,High,2.0,KITCH-1,Yes,Yes,False
NN-3587,2025-04-05,VIP,Swift-X,22,256.15,3.25,High Winds,Low,,KITCH-5,Yes,Yes,False
NN-3588,2025-04-10,VIP,Eco-Glide,16,85.16,9.18,Clear,High,1.0,KITCH-5,Yes,Yes,False
NN-3589,2025-03-12,Corporate,Heavy-Lift,24,196.55,3.84,Stormy,Medium,2.0,KITCH-2,No,No,False
NN-3590,2025-10-30,Corporate,Eco-Glide,37,196.37,1.76,High Winds,High,5.0,KITCH-1,No,No,True
NN-3591,2025-07-18,Individual,Swft-X,20,86.87,1.71,Stormy,Low,3.0,KITCH-1,No,Yes,False
NN-3592,2025-01-04,VIP,Eco-Glide,24,76.48,13.09,Stormy,Low,,KITCH-1,Yes,No,False
NN-3593,2025-09-06,Individual,Swift-X,25,294.91,9.66,Stormy,Low,,KITCH-1,Yes,No,False
NN-3594,2025-02-27,,Swft-X,33,145.4,6.32,High Winds,Medium,3.0,KITCH-3,No,Yes,False
NN-3595,2025-07-14,VIP,Swft-X,2,102.99,13.99,Clear,High,4.0,KITCH-3,No,Yes,False
NN-3596,2025-10-28,Individual,Swift-X,18,88.69,2.2,High Winds,High,5.0,KITCH-3,No,Yes,False
NN-3597,2025-08-31,,Swift-X,27,215.24,15.22,Stormy,Low,2.0,KITCH-4,No,Yes,False
NN-3598,2025-06-11,,Swift-X,37,200.41,10.01,Clear,Medium,2.0,KITCH-2,No,Yes,True
NN-3599,2025-12-12,,Swift-X,20,209.11,3.82,Rainy,Low,2.0,KITCH-2,No,No,False
NN-3600,2025-09-26,VIP,Heavy-Lift,6,67.44,10.91,High Winds,High,3.0,KITCH-4,Yes,Yes,False
NN-3601,2025-11-26,Corporate,Swift-X,31,272.85,12.12,High Winds,High,3.0,KITCH-5,Yes,Yes,False
NN-3602,2025-07-08,VIP,Heavy-Lift,18,144.26,7.34,Clear,Medium,3.0,KITCH-1,Yes,No,False
NN-3603,2025-11-27,Corporate,Swft-X,13,124.91,13.52,Stormy,Low,4.0,KITCH-2,No,Yes,False
NN-3604,2025-12-03,Corporate,Swift-X,18,162.9,3.36,Clear,Low,5.0,KITCH-1,No,Yes,False
NN-3605,2025-04-07,VIP,Eco-Glide,23,144.47,5.19,Clear,Medium,,KITCH-4,No,No,False
NN-3606,2025-10-17,VIP,Swift-X,18,265.21,2.54,Stormy,Low,2.0,KITCH-2,Yes,No,False
NN-3607,2025-01-20,Corporate,Swift-X,2,281.96,4.22,Rainy,Low,,KITCH-4,No,No,False
NN-3608,2025-09-07,VIP,Swift-X,33,122.38,4.61,High Winds,High,1.0,KITCH-2,Yes,Yes,False
NN-3609,2025-03-22,,Heavy-Lift,37,265.3,14.32,Clear,Medium,2.0,KITCH-1,Yes,No,True
NN-3610,2025-09-10,VIP,Eco-Glide,31,244.29,2.32,High Winds,High,,KITCH-1,Yes,Yes,False
NN-3611,2025-08-14,,Heavy-Lift,13,282.36,7.31,Clear,High,2.0,KITCH-4,Yes,Yes,False
NN-3612,2025-03-26,Individual,Heavy-Lift,22,107.67,8.81,High Winds,High,5.0,KITCH-4,Yes,Yes,False
NN-3613,2025-03-18,VIP,Swft-X,24,192.12,14.05,High Winds,Low,5.0,KITCH-4,Yes,Yes,False
NN-3614,2025-09-08,,Swft-X,30,115.01,15.47,High Winds,Low,1.0,KITCH-4,Yes,Yes,False
NN-3615,2025-08-03,VIP,Heavy-Lift,31,255.14,11.97,High Winds,High,1.0,KITCH-3,No,Yes,False
NN-3616,2025-11-07,VIP,Heavy-Lift,17,46.36,15.08,High Winds,Low,2.0,KITCH-5,No,Yes,False
NN-3617,2025-05-21,,Swft-X,25,189.03,12.46,Stormy,High,3.0,KITCH-3,No,No,False
NN-3618,2025-08-13,Individual,Heavy-Lift,29,131.5,14.97,Rainy,Medium,5.0,KITCH-5,Yes,Yes,False
NN-3619,2025-08-07,Corporate,Heavy-Lift,39,127.28,11.31,Stormy,High,1.0,KITCH-3,Yes,Yes,True
NN-3620,2025-03-04,VIP,Swift-X,32,209.45,2.34,Clear,Medium,3.0,KITCH-3,No,No,False
NN-3621,2025-08-13,Corporate,Swift-X,32,262.13,6.95,Clear,Low,2.0,KITCH-2,No,Yes,False
NN-3622,2025-12-10,Individual,Swft-X,25,200.34,10.45,Rainy,Medium,3.0,KITCH-4,Yes,Yes,False
NN-3623,2025-03-11,Corporate,Swft-X,39,262.56,6.22,High Winds,High,2.0,KITCH-5,Yes,No,True
NN-3624,2025-05-05,VIP,Heavy-Lift,29,112.47,5.11,High Winds,High,4.0,KITCH-1,Yes,No,False
NN-3625,2025-10-11,VIP,Heavy-Lift,16,177.47,9.46,High Winds,High,,KITCH-4,No,Yes,False
NN-3626,2025-08-02,,Eco-Glide,39,159.89,14.55,Stormy,Medium,,KITCH-3,No,Yes,True
NN-3627,2025-10-13,VIP,Swft-X,31,47.97,1.7,Stormy,Low,2.0,KITCH-3,No,No,False
NN-3628,2025-10-13,Individual,Swift-X,20,186.99,12.2,Clear,Low,5.0,KITCH-4,Yes,Yes,False
NN-3629,2025-12-19,,Swift-X,20,213.69,11.54,Clear,Medium,,KITCH-4,No,Yes,False
NN-3630,2025-06-02,VIP,Swift-X,27,195.94,14.98,Rainy,High,5.0,KITCH-2,No,No,False
NN-3631,2025-12-27,Individual,Swift-X,29,232.75,14.51,High Winds,Low,1.0,KITCH-5,No,No,False
NN-3632,2025-05-11,,Swft-X,26,190.69,12.1,Clear,Medium,1.0,KITCH-2,No,Yes,False
NN-3633,2025-08-13,Individual,Eco-Glide,28,62.02,8.64,Stormy,Low,3.0,KITCH-3,Yes,No,False
NN-3634,2025-12-03,Corporate,Swft-X,41,74.69,4.12,Clear,High,3.0,KITCH-3,Yes,Yes,True
NN-3635,2025-03-02,Corporate,Eco-Glide,35,197.1,9.0,Clear,Medium,3.0,KITCH-4,Yes,Yes,False
NN-3636,2025-07-07,Corporate,Swift-X,26,115.12,12.14,Clear,High,3.0,KITCH-3,No,No,False
NN-3637,2025-05-20,,Swift-X,34,65.31,14.01,Rainy,High,2.0,KITCH-2,Yes,No,False
NN-3638,2025-12-26,Individual,Swft-X,14,154.55,12.49,Rainy,Medium,3.0,KITCH-3,Yes,No,False
NN-3639,2025-12-22,VIP,Eco-Glide,28,186.35,3.99,Rainy,Medium,4.0,KITCH-5,No,Yes,False
NN-3640,2025-06-17,,Eco-Glide,43,128.83,9.78,Stormy,High,3.0,KITCH-3,No,No,True
NN-3641,2025-03-03,Corporate,Heavy-Lift,22,228.71,5.95,Clear,Low,5.0,KITCH-3,No,Yes,False
NN-3642,2025-11-07,Individual,Heavy-Lift,16,209.16,1.33,Clear,High,1.0,KITCH-4,Yes,No,False
NN-3643,2025-11-04,,Eco-Glide,18,129.87,4.06,Clear,Medium,4.0,KITCH-5,No,Yes,False
NN-3644,2025-09-01,VIP,Eco-Glide,14,237.49,2.82,Rainy,Low,,KITCH-1,No,No,False
NN-3645,2025-03-31,Individual,Swft-X,999,210.42,13.25,Rainy,High,3.0,KITCH-1,Yes,Yes,True
NN-3646,2025-06-28,Individual,Heavy-Lift,21,207.55,4.9,Rainy,Low,,KITCH-3,Yes,Yes,False
NN-3647,2025-09-02,VIP,Heavy-Lift,10,186.12,5.27,High Winds,Medium,2.0,KITCH-5,Yes,No,False
NN-3648,2025-12-03,,Swft-X,25,47.9,14.93,High Winds,Medium,4.0,KITCH-3,No,No,False
NN-3649,2025-02-03,,Heavy-Lift,34,222.61,6.62,High Winds,Medium,5.0,KITCH-5,Yes,No,False
NN-3650,2025-12-27,Individual,Swift-X,15,140.89,1.34,Rainy,High,1.0,KITCH-2,Yes,No,False
NN-3651,2025-04-12,Individual,Swift-X,40,285.37,5.26,Clear,Medium,1.0,KITCH-1,Yes,Yes,True
NN-3652,2025-06-23,,Heavy-Lift,30,253.59,2.91,Rainy,Medium,4.0,KITCH-2,Yes,Yes,False
NN-3653,2025-02-27,Corporate,Eco-Glide,35,194.86,2.67,Rainy,High,2.0,KITCH-4,Yes,No,False
NN-3654,2025-10-05,Individual,Swift-X,18,109.31,2.31,Clear,Medium,4.0,KITCH-3,No,No,False
NN-3655,2025-01-09,,Swift-X,33,96.95,9.68,Rainy,Medium,2.0,KITCH-5,Yes,Yes,False
NN-3656,2025-06-10,,Eco-Glide,14,131.8,3.91,Rainy,High,5.0,KITCH-1,No,Yes,False
NN-3657,2025-01-05,Corporate,Swft-X,33,166.52,6.37,High Winds,Medium,,KITCH-4,No,No,False
NN-3658,2025-11-07,Individual,Heavy-Lift,26,120.5,13.53,High Winds,High,4.0,KITCH-4,Yes,No,False
NN-3659,2025-09-01,Corporate,Swift-X,30,176.31,7.27,Clear,Low,2.0,KITCH-2,No,Yes,False
NN-3660,2025-08-07,Corporate,Swft-X,13,87.17,14.29,Clear,Medium,5.0,KITCH-1,No,No,False
NN-3661,2025-03-16,VIP,Eco-Glide,16,294.32,8.32,Clear,High,5.0,KITCH-2,Yes,Yes,False
NN-3662,2025-02-12,,Heavy-Lift,30,72.52,6.9,Clear,High,5.0,KITCH-1,No,No,False
NN-3663,2025-04-01,Individual,Eco-Glide,15,282.65,11.93,Rainy,Low,3.0,KITCH-5,No,Yes,False
NN-3664,2025-03-07,Corporate,Heavy-Lift,29,277.96,2.25,Clear,Low,4.0,KITCH-5,Yes,No,False
NN-3665,2025-02-20,Corporate,Heavy-Lift,11,178.97,2.48,High Winds,High,,KITCH-1,No,No,False
NN-3666,2025-08-08,Individual,Heavy-Lift,33,229.85,10.52,High Winds,High,,KITCH-4,No,No,False
NN-3667,2025-11-28,VIP,Heavy-Lift,12,156.19,8.16,Rainy,Medium,3.0,KITCH-5,No,Yes,False
NN-3668,2025-06-20,,Eco-Glide,30,205.66,12.5,High Winds,High,,KITCH-4,No,Yes,False
NN-3669,2025-01-14,Individual,Eco-Glide,31,131.85,14.3,High Winds,Low,2.0,KITCH-3,Yes,Yes,False
NN-3670,2025-11-20,,Swift-X,18,121.8,6.75,Clear,High,,KITCH-3,No,Yes,False
NN-3671,2025-10-10,Corporate,Heavy-Lift,30,192.45,9.73,Rainy,High,1.0,KITCH-3,No,Yes,False
NN-3672,2025-08-08,VIP,Swift-X,27,172.02,8.36,Stormy,Medium,5.0,KITCH-5,No,No,False
